"UF","cod_municipio","municipio","zona","secao","eleitores_aptos","candidato","quantidade_votos"
rn,16438,"CANGUARETAMA",00011,0051,255,12,4
rn,16438,"CANGUARETAMA",00011,0051,255,13,157
rn,16438,"CANGUARETAMA",00011,0051,255,14,1
rn,16438,"CANGUARETAMA",00011,0051,255,15,3
rn,16438,"CANGUARETAMA",00011,0051,255,22,34
rn,16438,"CANGUARETAMA",00011,0051,255,BRANCO,2
rn,16438,"CANGUARETAMA",00011,0051,255,NULO,7
rn,16438,"CANGUARETAMA",00011,0113,260,12,4
rn,16438,"CANGUARETAMA",00011,0113,260,13,164
rn,16438,"CANGUARETAMA",00011,0113,260,15,1
rn,16438,"CANGUARETAMA",00011,0113,260,22,26
rn,16438,"CANGUARETAMA",00011,0113,260,BRANCO,2
rn,16438,"CANGUARETAMA",00011,0113,260,NULO,5
rn,16438,"CANGUARETAMA",00011,0098,334,12,13
rn,16438,"CANGUARETAMA",00011,0098,334,13,192
rn,16438,"CANGUARETAMA",00011,0098,334,15,3
rn,16438,"CANGUARETAMA",00011,0098,334,22,52
rn,16438,"CANGUARETAMA",00011,0098,334,BRANCO,4
rn,16438,"CANGUARETAMA",00011,0098,334,NULO,11
rn,16438,"CANGUARETAMA",00011,0055,197,12,4
rn,16438,"CANGUARETAMA",00011,0055,197,13,118
rn,16438,"CANGUARETAMA",00011,0055,197,15,1
rn,16438,"CANGUARETAMA",00011,0055,197,22,25
rn,16438,"CANGUARETAMA",00011,0055,197,BRANCO,1
rn,16438,"CANGUARETAMA",00011,0055,197,NULO,7
rn,16438,"CANGUARETAMA",00011,0039,322,12,9
rn,16438,"CANGUARETAMA",00011,0039,322,13,179
rn,16438,"CANGUARETAMA",00011,0039,322,15,7
rn,16438,"CANGUARETAMA",00011,0039,322,22,62
rn,16438,"CANGUARETAMA",00011,0039,322,44,1
rn,16438,"CANGUARETAMA",00011,0039,322,BRANCO,5
rn,16438,"CANGUARETAMA",00011,0039,322,NULO,5
rn,16438,"CANGUARETAMA",00011,0102,323,12,2
rn,16438,"CANGUARETAMA",00011,0102,323,13,190
rn,16438,"CANGUARETAMA",00011,0102,323,15,7
rn,16438,"CANGUARETAMA",00011,0102,323,22,47
rn,16438,"CANGUARETAMA",00011,0102,323,BRANCO,6
rn,16438,"CANGUARETAMA",00011,0102,323,NULO,16
rn,16438,"CANGUARETAMA",00011,0112,319,12,10
rn,16438,"CANGUARETAMA",00011,0112,319,13,168
rn,16438,"CANGUARETAMA",00011,0112,319,15,5
rn,16438,"CANGUARETAMA",00011,0112,319,22,61
rn,16438,"CANGUARETAMA",00011,0112,319,30,1
rn,16438,"CANGUARETAMA",00011,0112,319,BRANCO,4
rn,16438,"CANGUARETAMA",00011,0112,319,NULO,9
rn,16438,"CANGUARETAMA",00011,0069,388,12,16
rn,16438,"CANGUARETAMA",00011,0069,388,13,210
rn,16438,"CANGUARETAMA",00011,0069,388,15,1
rn,16438,"CANGUARETAMA",00011,0069,388,22,68
rn,16438,"CANGUARETAMA",00011,0069,388,44,2
rn,16438,"CANGUARETAMA",00011,0069,388,BRANCO,3
rn,16438,"CANGUARETAMA",00011,0069,388,NULO,11
rn,16438,"CANGUARETAMA",00011,0094,363,12,9
rn,16438,"CANGUARETAMA",00011,0094,363,13,183
rn,16438,"CANGUARETAMA",00011,0094,363,15,3
rn,16438,"CANGUARETAMA",00011,0094,363,22,80
rn,16438,"CANGUARETAMA",00011,0094,363,30,1
rn,16438,"CANGUARETAMA",00011,0094,363,44,1
rn,16438,"CANGUARETAMA",00011,0094,363,BRANCO,4
rn,16438,"CANGUARETAMA",00011,0094,363,NULO,8
rn,16438,"CANGUARETAMA",00011,0040,320,12,7
rn,16438,"CANGUARETAMA",00011,0040,320,13,169
rn,16438,"CANGUARETAMA",00011,0040,320,14,1
rn,16438,"CANGUARETAMA",00011,0040,320,15,6
rn,16438,"CANGUARETAMA",00011,0040,320,22,64
rn,16438,"CANGUARETAMA",00011,0040,320,BRANCO,2
rn,16438,"CANGUARETAMA",00011,0040,320,NULO,15
rn,16438,"CANGUARETAMA",00011,0017,197,12,6
rn,16438,"CANGUARETAMA",00011,0017,197,13,109
rn,16438,"CANGUARETAMA",00011,0017,197,15,2
rn,16438,"CANGUARETAMA",00011,0017,197,22,36
rn,16438,"CANGUARETAMA",00011,0017,197,BRANCO,2
rn,16438,"CANGUARETAMA",00011,0017,197,NULO,3
rn,16438,"CANGUARETAMA",00011,0090,238,12,2
rn,16438,"CANGUARETAMA",00011,0090,238,13,148
rn,16438,"CANGUARETAMA",00011,0090,238,15,3
rn,16438,"CANGUARETAMA",00011,0090,238,22,44
rn,16438,"CANGUARETAMA",00011,0090,238,44,1
rn,16438,"CANGUARETAMA",00011,0090,238,NULO,4
rn,16438,"CANGUARETAMA",00011,0087,197,12,7
rn,16438,"CANGUARETAMA",00011,0087,197,13,121
rn,16438,"CANGUARETAMA",00011,0087,197,15,3
rn,16438,"CANGUARETAMA",00011,0087,197,22,41
rn,16438,"CANGUARETAMA",00011,0087,197,BRANCO,1
rn,16438,"CANGUARETAMA",00011,0087,197,NULO,8
rn,16438,"CANGUARETAMA",00011,0043,365,12,7
rn,16438,"CANGUARETAMA",00011,0043,365,13,182
rn,16438,"CANGUARETAMA",00011,0043,365,15,4
rn,16438,"CANGUARETAMA",00011,0043,365,22,68
rn,16438,"CANGUARETAMA",00011,0043,365,BRANCO,6
rn,16438,"CANGUARETAMA",00011,0043,365,NULO,7
rn,16438,"CANGUARETAMA",00011,0108,302,12,10
rn,16438,"CANGUARETAMA",00011,0108,302,13,159
rn,16438,"CANGUARETAMA",00011,0108,302,15,5
rn,16438,"CANGUARETAMA",00011,0108,302,22,49
rn,16438,"CANGUARETAMA",00011,0108,302,44,1
rn,16438,"CANGUARETAMA",00011,0108,302,BRANCO,5
rn,16438,"CANGUARETAMA",00011,0108,302,NULO,5
rn,16438,"CANGUARETAMA",00011,0035,219,12,4
rn,16438,"CANGUARETAMA",00011,0035,219,13,113
rn,16438,"CANGUARETAMA",00011,0035,219,15,2
rn,16438,"CANGUARETAMA",00011,0035,219,22,51
rn,16438,"CANGUARETAMA",00011,0035,219,44,1
rn,16438,"CANGUARETAMA",00011,0035,219,NULO,6
rn,16438,"CANGUARETAMA",00011,0079,255,12,8
rn,16438,"CANGUARETAMA",00011,0079,255,13,175
rn,16438,"CANGUARETAMA",00011,0079,255,15,2
rn,16438,"CANGUARETAMA",00011,0079,255,22,33
rn,16438,"CANGUARETAMA",00011,0079,255,BRANCO,3
rn,16438,"CANGUARETAMA",00011,0079,255,NULO,1
rn,16438,"CANGUARETAMA",00011,0073,317,12,10
rn,16438,"CANGUARETAMA",00011,0073,317,13,199
rn,16438,"CANGUARETAMA",00011,0073,317,15,3
rn,16438,"CANGUARETAMA",00011,0073,317,22,49
rn,16438,"CANGUARETAMA",00011,0073,317,44,1
rn,16438,"CANGUARETAMA",00011,0073,317,NULO,9
rn,16438,"CANGUARETAMA",00011,0092,314,12,6
rn,16438,"CANGUARETAMA",00011,0092,314,13,189
rn,16438,"CANGUARETAMA",00011,0092,314,15,4
rn,16438,"CANGUARETAMA",00011,0092,314,22,34
rn,16438,"CANGUARETAMA",00011,0092,314,BRANCO,2
rn,16438,"CANGUARETAMA",00011,0092,314,NULO,14
rn,16438,"CANGUARETAMA",00011,0031,260,12,1
rn,16438,"CANGUARETAMA",00011,0031,260,13,154
rn,16438,"CANGUARETAMA",00011,0031,260,15,2
rn,16438,"CANGUARETAMA",00011,0031,260,22,44
rn,16438,"CANGUARETAMA",00011,0031,260,BRANCO,3
rn,16438,"CANGUARETAMA",00011,0031,260,NULO,4
rn,16438,"CANGUARETAMA",00011,0078,336,12,7
rn,16438,"CANGUARETAMA",00011,0078,336,13,213
rn,16438,"CANGUARETAMA",00011,0078,336,15,8
rn,16438,"CANGUARETAMA",00011,0078,336,21,1
rn,16438,"CANGUARETAMA",00011,0078,336,22,52
rn,16438,"CANGUARETAMA",00011,0078,336,BRANCO,3
rn,16438,"CANGUARETAMA",00011,0078,336,NULO,1
rn,16438,"CANGUARETAMA",00011,0033,222,12,7
rn,16438,"CANGUARETAMA",00011,0033,222,13,120
rn,16438,"CANGUARETAMA",00011,0033,222,22,43
rn,16438,"CANGUARETAMA",00011,0033,222,NULO,3
rn,16438,"CANGUARETAMA",00011,0082,294,12,5
rn,16438,"CANGUARETAMA",00011,0082,294,13,182
rn,16438,"CANGUARETAMA",00011,0082,294,15,2
rn,16438,"CANGUARETAMA",00011,0082,294,22,44
rn,16438,"CANGUARETAMA",00011,0082,294,BRANCO,5
rn,16438,"CANGUARETAMA",00011,0082,294,NULO,5
rn,16438,"CANGUARETAMA",00011,0052,388,12,9
rn,16438,"CANGUARETAMA",00011,0052,388,13,199
rn,16438,"CANGUARETAMA",00011,0052,388,15,5
rn,16438,"CANGUARETAMA",00011,0052,388,22,74
rn,16438,"CANGUARETAMA",00011,0052,388,NULO,12
rn,16438,"CANGUARETAMA",00011,0032,389,12,10
rn,16438,"CANGUARETAMA",00011,0032,389,13,225
rn,16438,"CANGUARETAMA",00011,0032,389,15,5
rn,16438,"CANGUARETAMA",00011,0032,389,22,70
rn,16438,"CANGUARETAMA",00011,0032,389,44,1
rn,16438,"CANGUARETAMA",00011,0032,389,BRANCO,5
rn,16438,"CANGUARETAMA",00011,0032,389,NULO,4
rn,16438,"CANGUARETAMA",00011,0013,379,12,5
rn,16438,"CANGUARETAMA",00011,0013,379,13,224
rn,16438,"CANGUARETAMA",00011,0013,379,15,2
rn,16438,"CANGUARETAMA",00011,0013,379,22,46
rn,16438,"CANGUARETAMA",00011,0013,379,44,2
rn,16438,"CANGUARETAMA",00011,0013,379,BRANCO,2
rn,16438,"CANGUARETAMA",00011,0013,379,NULO,9
rn,16438,"CANGUARETAMA",00011,0104,392,12,13
rn,16438,"CANGUARETAMA",00011,0104,392,13,200
rn,16438,"CANGUARETAMA",00011,0104,392,15,6
rn,16438,"CANGUARETAMA",00011,0104,392,22,68
rn,16438,"CANGUARETAMA",00011,0104,392,30,1
rn,16438,"CANGUARETAMA",00011,0104,392,44,4
rn,16438,"CANGUARETAMA",00011,0104,392,BRANCO,3
rn,16438,"CANGUARETAMA",00011,0104,392,NULO,11
rn,16438,"CANGUARETAMA",00011,0105,380,12,5
rn,16438,"CANGUARETAMA",00011,0105,380,13,238
rn,16438,"CANGUARETAMA",00011,0105,380,15,2
rn,16438,"CANGUARETAMA",00011,0105,380,22,23
rn,16438,"CANGUARETAMA",00011,0105,380,44,4
rn,16438,"CANGUARETAMA",00011,0105,380,BRANCO,1
rn,16438,"CANGUARETAMA",00011,0105,380,NULO,9
rn,16438,"CANGUARETAMA",00011,0064,282,12,11
rn,16438,"CANGUARETAMA",00011,0064,282,13,165
rn,16438,"CANGUARETAMA",00011,0064,282,15,2
rn,16438,"CANGUARETAMA",00011,0064,282,22,35
rn,16438,"CANGUARETAMA",00011,0064,282,BRANCO,4
rn,16438,"CANGUARETAMA",00011,0064,282,NULO,11
rn,16438,"CANGUARETAMA",00011,0024,223,12,7
rn,16438,"CANGUARETAMA",00011,0024,223,13,133
rn,16438,"CANGUARETAMA",00011,0024,223,15,3
rn,16438,"CANGUARETAMA",00011,0024,223,22,31
rn,16438,"CANGUARETAMA",00011,0024,223,BRANCO,2
rn,16438,"CANGUARETAMA",00011,0024,223,NULO,6
rn,16438,"CANGUARETAMA",00011,0093,318,12,5
rn,16438,"CANGUARETAMA",00011,0093,318,13,183
rn,16438,"CANGUARETAMA",00011,0093,318,15,3
rn,16438,"CANGUARETAMA",00011,0093,318,22,62
rn,16438,"CANGUARETAMA",00011,0093,318,BRANCO,3
rn,16438,"CANGUARETAMA",00011,0093,318,NULO,6
rn,16438,"CANGUARETAMA",00011,0080,363,12,12
rn,16438,"CANGUARETAMA",00011,0080,363,13,186
rn,16438,"CANGUARETAMA",00011,0080,363,15,6
rn,16438,"CANGUARETAMA",00011,0080,363,22,59
rn,16438,"CANGUARETAMA",00011,0080,363,30,1
rn,16438,"CANGUARETAMA",00011,0080,363,BRANCO,5
rn,16438,"CANGUARETAMA",00011,0080,363,NULO,8
rn,16438,"CANGUARETAMA",00011,0095,325,12,6
rn,16438,"CANGUARETAMA",00011,0095,325,13,186
rn,16438,"CANGUARETAMA",00011,0095,325,15,4
rn,16438,"CANGUARETAMA",00011,0095,325,22,46
rn,16438,"CANGUARETAMA",00011,0095,325,BRANCO,2
rn,16438,"CANGUARETAMA",00011,0095,325,NULO,8
rn,16438,"CANGUARETAMA",00011,0029,256,12,10
rn,16438,"CANGUARETAMA",00011,0029,256,13,147
rn,16438,"CANGUARETAMA",00011,0029,256,15,4
rn,16438,"CANGUARETAMA",00011,0029,256,22,36
rn,16438,"CANGUARETAMA",00011,0029,256,30,1
rn,16438,"CANGUARETAMA",00011,0029,256,44,2
rn,16438,"CANGUARETAMA",00011,0029,256,BRANCO,3
rn,16438,"CANGUARETAMA",00011,0029,256,NULO,6
rn,16438,"CANGUARETAMA",00011,0081,299,12,3
rn,16438,"CANGUARETAMA",00011,0081,299,13,180
rn,16438,"CANGUARETAMA",00011,0081,299,15,2
rn,16438,"CANGUARETAMA",00011,0081,299,22,39
rn,16438,"CANGUARETAMA",00011,0081,299,BRANCO,3
rn,16438,"CANGUARETAMA",00011,0081,299,NULO,9
rn,16438,"CANGUARETAMA",00011,0103,325,12,6
rn,16438,"CANGUARETAMA",00011,0103,325,13,175
rn,16438,"CANGUARETAMA",00011,0103,325,15,1
rn,16438,"CANGUARETAMA",00011,0103,325,22,60
rn,16438,"CANGUARETAMA",00011,0103,325,BRANCO,1
rn,16438,"CANGUARETAMA",00011,0103,325,NULO,4
rn,16438,"CANGUARETAMA",00011,0026,221,12,7
rn,16438,"CANGUARETAMA",00011,0026,221,13,109
rn,16438,"CANGUARETAMA",00011,0026,221,15,3
rn,16438,"CANGUARETAMA",00011,0026,221,22,36
rn,16438,"CANGUARETAMA",00011,0026,221,44,2
rn,16438,"CANGUARETAMA",00011,0026,221,BRANCO,2
rn,16438,"CANGUARETAMA",00011,0026,221,NULO,5
rn,16438,"CANGUARETAMA",00011,0057,379,12,12
rn,16438,"CANGUARETAMA",00011,0057,379,13,186
rn,16438,"CANGUARETAMA",00011,0057,379,15,3
rn,16438,"CANGUARETAMA",00011,0057,379,22,64
rn,16438,"CANGUARETAMA",00011,0057,379,BRANCO,11
rn,16438,"CANGUARETAMA",00011,0057,379,NULO,10
rn,16438,"CANGUARETAMA",00011,0071,377,12,5
rn,16438,"CANGUARETAMA",00011,0071,377,13,208
rn,16438,"CANGUARETAMA",00011,0071,377,15,2
rn,16438,"CANGUARETAMA",00011,0071,377,22,72
rn,16438,"CANGUARETAMA",00011,0071,377,44,1
rn,16438,"CANGUARETAMA",00011,0071,377,BRANCO,6
rn,16438,"CANGUARETAMA",00011,0071,377,NULO,5
rn,16438,"CANGUARETAMA",00011,0100,377,12,3
rn,16438,"CANGUARETAMA",00011,0100,377,13,223
rn,16438,"CANGUARETAMA",00011,0100,377,15,1
rn,16438,"CANGUARETAMA",00011,0100,377,16,1
rn,16438,"CANGUARETAMA",00011,0100,377,22,32
rn,16438,"CANGUARETAMA",00011,0100,377,44,2
rn,16438,"CANGUARETAMA",00011,0100,377,BRANCO,2
rn,16438,"CANGUARETAMA",00011,0100,377,NULO,6
rn,16438,"CANGUARETAMA",00011,0036,222,12,5
rn,16438,"CANGUARETAMA",00011,0036,222,13,130
rn,16438,"CANGUARETAMA",00011,0036,222,15,3
rn,16438,"CANGUARETAMA",00011,0036,222,22,38
rn,16438,"CANGUARETAMA",00011,0036,222,30,1
rn,16438,"CANGUARETAMA",00011,0036,222,44,1
rn,16438,"CANGUARETAMA",00011,0036,222,BRANCO,1
rn,16438,"CANGUARETAMA",00011,0036,222,NULO,7
rn,16438,"CANGUARETAMA",00011,0058,335,12,11
rn,16438,"CANGUARETAMA",00011,0058,335,13,190
rn,16438,"CANGUARETAMA",00011,0058,335,15,5
rn,16438,"CANGUARETAMA",00011,0058,335,21,1
rn,16438,"CANGUARETAMA",00011,0058,335,22,57
rn,16438,"CANGUARETAMA",00011,0058,335,44,1
rn,16438,"CANGUARETAMA",00011,0058,335,BRANCO,5
rn,16438,"CANGUARETAMA",00011,0058,335,NULO,7
rn,16438,"CANGUARETAMA",00011,0037,391,12,13
rn,16438,"CANGUARETAMA",00011,0037,391,13,200
rn,16438,"CANGUARETAMA",00011,0037,391,15,4
rn,16438,"CANGUARETAMA",00011,0037,391,22,69
rn,16438,"CANGUARETAMA",00011,0037,391,44,1
rn,16438,"CANGUARETAMA",00011,0037,391,BRANCO,8
rn,16438,"CANGUARETAMA",00011,0037,391,NULO,12
rn,16438,"CANGUARETAMA",00011,0016,195,12,3
rn,16438,"CANGUARETAMA",00011,0016,195,13,118
rn,16438,"CANGUARETAMA",00011,0016,195,15,1
rn,16438,"CANGUARETAMA",00011,0016,195,22,37
rn,16438,"CANGUARETAMA",00011,0016,195,44,1
rn,16438,"CANGUARETAMA",00011,0016,195,BRANCO,2
rn,16438,"CANGUARETAMA",00011,0016,195,NULO,5
rn,16438,"CANGUARETAMA",00011,0061,334,12,7
rn,16438,"CANGUARETAMA",00011,0061,334,13,202
rn,16438,"CANGUARETAMA",00011,0061,334,15,2
rn,16438,"CANGUARETAMA",00011,0061,334,22,58
rn,16438,"CANGUARETAMA",00011,0061,334,BRANCO,4
rn,16438,"CANGUARETAMA",00011,0061,334,NULO,3
rn,16438,"CANGUARETAMA",00011,0097,320,12,6
rn,16438,"CANGUARETAMA",00011,0097,320,13,172
rn,16438,"CANGUARETAMA",00011,0097,320,15,4
rn,16438,"CANGUARETAMA",00011,0097,320,22,55
rn,16438,"CANGUARETAMA",00011,0097,320,BRANCO,2
rn,16438,"CANGUARETAMA",00011,0097,320,NULO,6
rn,16438,"CANGUARETAMA",00011,0107,333,12,6
rn,16438,"CANGUARETAMA",00011,0107,333,13,194
rn,16438,"CANGUARETAMA",00011,0107,333,15,2
rn,16438,"CANGUARETAMA",00011,0107,333,22,39
rn,16438,"CANGUARETAMA",00011,0107,333,30,1
rn,16438,"CANGUARETAMA",00011,0107,333,BRANCO,1
rn,16438,"CANGUARETAMA",00011,0107,333,NULO,5
rn,17230,"LAGOA D'ANTA",00015,0062,290,12,4
rn,17230,"LAGOA D'ANTA",00015,0062,290,13,168
rn,17230,"LAGOA D'ANTA",00015,0062,290,15,3
rn,17230,"LAGOA D'ANTA",00015,0062,290,22,41
rn,17230,"LAGOA D'ANTA",00015,0062,290,BRANCO,1
rn,17230,"LAGOA D'ANTA",00015,0062,290,NULO,17
rn,17230,"LAGOA D'ANTA",00015,0059,290,12,8
rn,17230,"LAGOA D'ANTA",00015,0059,290,13,156
rn,17230,"LAGOA D'ANTA",00015,0059,290,15,1
rn,17230,"LAGOA D'ANTA",00015,0059,290,22,48
rn,17230,"LAGOA D'ANTA",00015,0059,290,BRANCO,3
rn,17230,"LAGOA D'ANTA",00015,0059,290,NULO,7
rn,17230,"LAGOA D'ANTA",00015,0074,367,12,5
rn,17230,"LAGOA D'ANTA",00015,0074,367,13,205
rn,17230,"LAGOA D'ANTA",00015,0074,367,15,6
rn,17230,"LAGOA D'ANTA",00015,0074,367,22,56
rn,17230,"LAGOA D'ANTA",00015,0074,367,44,1
rn,17230,"LAGOA D'ANTA",00015,0074,367,BRANCO,6
rn,17230,"LAGOA D'ANTA",00015,0074,367,NULO,10
rn,17230,"LAGOA D'ANTA",00015,0076,315,12,7
rn,17230,"LAGOA D'ANTA",00015,0076,315,13,185
rn,17230,"LAGOA D'ANTA",00015,0076,315,15,3
rn,17230,"LAGOA D'ANTA",00015,0076,315,22,49
rn,17230,"LAGOA D'ANTA",00015,0076,315,BRANCO,1
rn,17230,"LAGOA D'ANTA",00015,0076,315,NULO,8
rn,17230,"LAGOA D'ANTA",00015,0068,300,12,8
rn,17230,"LAGOA D'ANTA",00015,0068,300,13,176
rn,17230,"LAGOA D'ANTA",00015,0068,300,15,2
rn,17230,"LAGOA D'ANTA",00015,0068,300,22,53
rn,17230,"LAGOA D'ANTA",00015,0068,300,NULO,8
rn,17230,"LAGOA D'ANTA",00015,0070,371,12,9
rn,17230,"LAGOA D'ANTA",00015,0070,371,13,216
rn,17230,"LAGOA D'ANTA",00015,0070,371,15,6
rn,17230,"LAGOA D'ANTA",00015,0070,371,21,1
rn,17230,"LAGOA D'ANTA",00015,0070,371,22,48
rn,17230,"LAGOA D'ANTA",00015,0070,371,BRANCO,1
rn,17230,"LAGOA D'ANTA",00015,0070,371,NULO,11
rn,17230,"LAGOA D'ANTA",00015,0060,288,12,9
rn,17230,"LAGOA D'ANTA",00015,0060,288,13,174
rn,17230,"LAGOA D'ANTA",00015,0060,288,15,2
rn,17230,"LAGOA D'ANTA",00015,0060,288,22,41
rn,17230,"LAGOA D'ANTA",00015,0060,288,44,1
rn,17230,"LAGOA D'ANTA",00015,0060,288,BRANCO,4
rn,17230,"LAGOA D'ANTA",00015,0060,288,NULO,9
rn,17230,"LAGOA D'ANTA",00015,0063,290,12,5
rn,17230,"LAGOA D'ANTA",00015,0063,290,13,180
rn,17230,"LAGOA D'ANTA",00015,0063,290,15,2
rn,17230,"LAGOA D'ANTA",00015,0063,290,22,53
rn,17230,"LAGOA D'ANTA",00015,0063,290,NULO,6
rn,17230,"LAGOA D'ANTA",00015,0075,320,12,11
rn,17230,"LAGOA D'ANTA",00015,0075,320,13,192
rn,17230,"LAGOA D'ANTA",00015,0075,320,15,2
rn,17230,"LAGOA D'ANTA",00015,0075,320,22,39
rn,17230,"LAGOA D'ANTA",00015,0075,320,44,1
rn,17230,"LAGOA D'ANTA",00015,0075,320,BRANCO,2
rn,17230,"LAGOA D'ANTA",00015,0075,320,NULO,9
rn,17230,"LAGOA D'ANTA",00015,0067,303,12,6
rn,17230,"LAGOA D'ANTA",00015,0067,303,13,171
rn,17230,"LAGOA D'ANTA",00015,0067,303,15,6
rn,17230,"LAGOA D'ANTA",00015,0067,303,22,49
rn,17230,"LAGOA D'ANTA",00015,0067,303,BRANCO,4
rn,17230,"LAGOA D'ANTA",00015,0067,303,NULO,7
rn,17230,"LAGOA D'ANTA",00015,0069,324,12,6
rn,17230,"LAGOA D'ANTA",00015,0069,324,13,193
rn,17230,"LAGOA D'ANTA",00015,0069,324,15,4
rn,17230,"LAGOA D'ANTA",00015,0069,324,22,54
rn,17230,"LAGOA D'ANTA",00015,0069,324,44,1
rn,17230,"LAGOA D'ANTA",00015,0069,324,BRANCO,5
rn,17230,"LAGOA D'ANTA",00015,0069,324,NULO,11
rn,17230,"LAGOA D'ANTA",00015,0065,256,12,7
rn,17230,"LAGOA D'ANTA",00015,0065,256,13,144
rn,17230,"LAGOA D'ANTA",00015,0065,256,15,2
rn,17230,"LAGOA D'ANTA",00015,0065,256,22,50
